uniqueID,drugName,condition,review_clean,rating,usefulCount,ae_flag,ae_label,ae_probabilities,ner_entities,symptoms_extracted,symptom_clusters,cluster_id
160287,Buspirone,Anxiety,"Works well in combination with an SSRI. I stopped Buspar due to drowsiness and immediate weight gain. I experienced increased appetite and wanted to eat constantly. I was diagnosed with Adult Attention Deficit Disorder without Hyperactivity. I currently take Adderall, low dose Wellbutrin XL, and low dose Prozac. The Prozac and Wellbutrin XL assist in alleviating depressive symptoms during the winter months. Everyone is unique. Talk to your doctor; follow their advice.",5,24,0,2,"[0.3107895255088806, 0.032067250460386276, 0.657143235206604]","[('Buspar', 'PERSON'), ('Adult Attention Deficit Disorder', 'ORG'), ('Hyperactivity', 'GPE'), ('Adderall', 'PERSON'), ('Wellbutrin', 'NORP'), ('Prozac', 'PERSON'), ('Prozac', 'PERSON'), ('Wellbutrin XL', 'NORP'), ('the winter months', 'DATE')]",[],[],
176717,Lorazepam,Anxiety,Ativan helps when I start feeling panicky and to rest easier when I find it hard to relax.,10,60,0,2,"[0.3396454155445099, 0.06332193315029144, 0.5970326662063599]",[],[],[],
45792,Fluoxetine,Depression,"I have been taking Prozac 20 mg for about a month. I went through a divorce last year, which was stressful, and still is. I was staying stressed out, cried a lot, had a negative attitude, and wasn't sleeping. I went to my doctor and she prescribed Prozac to take every morning and Ambien, which is only has needed. It took about 7-10 days, but I can tell a difference. I don't feel all stressed out anymore, I handle problems and situations better. I haven't cried at all since taking it, not sure how I feel about that. I just kinda feel like I'm on an even-keel, so to speak. Haven't had any real side effects from the Prozac. I like taking it, and will probably stay on it for a while.",9,79,0,2,"[0.2183035910129547, 0.030888043344020844, 0.7508084177970886]","[('Prozac', 'PERSON'), ('20', 'CARDINAL'), ('about a month', 'DATE'), ('last year', 'DATE'), ('Prozac', 'PERSON'), ('every morning', 'TIME'), ('Ambien', 'PERSON'), ('about 7-10 days', 'DATE'), ('Prozac', 'PERSON')]",[],[],
197070,Paroxetine,Depression,"I've just started on paxil. Doctor said take in morning but I've been horribly groggy and depressed. So I switched to taking it at night and there's an amazing difference! I'm energetic and I feel good this far. I can organize My thoughts and anxiety seems to be down abit but like I said just the begenning. Weight loss- paxil curbs my appetite!! It's great because I need to lose a lot of weight. I've lost about 6 pounds so far but I am also dieting, exercising, and actively trying to lose weight the appetite suppressant affect just help me a lot!",9,75,0,2,"[0.19493769109249115, 0.029524799436330795, 0.7755375504493713]","[('morning', 'TIME'), ('night', 'TIME'), ('about 6 pounds', 'QUANTITY')]",[],[],
50238,Gabapentin,Anxiety,I have had to be patient for a while with this pill. I was prescribed at 14 for this medicine and sometimes I would still get anxiety attacks at around 15 it started to help including my weekly therapy appointments. Gabapentin used to sometimes make me jittery if I didn't eat before I took them. I also don't like going a day without them. They have helped now after 2 years of taking them and I'm used to them but the beginning side effects really kicked in for me. I don't think I will be able to stop taking them either. I don't know but for now I will continue going to therapy and taking them.,7,64,1,0,"[0.5014338493347168, 0.026973869651556015, 0.4715922772884369]","[('14', 'CARDINAL'), ('weekly', 'DATE'), ('Gabapentin', 'NORP'), ('2 years', 'DATE')]",[],[],
50430,Gabapentin,Anxiety,"I have generalized anxiety disorder and Panic Disorder going on ten years now. I've been on Zoloft the entire time. I had a bad relapse of symptoms this year while on Zoloft. I bumped it up to 200 mg and began taking Gabapentin 300mg/day. I've been doing better, but I'm still working on getting my confidence up after this recent relapse. Last week I started having anxiety symptoms for a couple of days, so I bumped the Gabapentin to 600mg/day. My anxiety is now better so far. I've noticed a side effect on this dose that I didn't get on the 300 mg... I've had spells of depression the past few days. I think those will pass as my body becomes used to the new dose. Depression is listed as a possible side effect. I just hope this medicine doesn't poop out on me.",8,43,1,0,"[0.6636272668838501, 0.024070655927062035, 0.3123021721839905]","[('Panic Disorder', 'PERSON'), ('ten years', 'DATE'), ('Zoloft', 'GPE'), ('this year', 'DATE'), ('Zoloft', 'GPE'), ('200', 'CARDINAL'), ('Gabapentin 300mg', 'GPE'), ('/day', 'DATE'), ('Last week', 'DATE'), ('a couple of days', 'DATE'), ('Gabapentin', 'NORP'), ('/day', 'DATE'), ('300', 'CARDINAL'), ('the past few days', 'DATE')]",[],[],
93065,Vortioxetine,Depression,"Holy doodles, this is by far the most insane med I have ever been on. My anxiety has been getting hard to handle so my dr prescribed me This to see if it would help. I started it Monday morning and by today (thursday) I was so manic I thought I was losing my mind. It increased my anxiety tenfold, caused horrible insomnia, shakes...i basically thought Id flown the coup!!! Be aware of changes after you start taking this!!!",1,43,1,0,"[0.6273819804191589, 0.029033435508608818, 0.34358450770378113]","[('Monday', 'DATE'), ('morning', 'TIME'), ('today', 'DATE')]",[],[],
89274,Celexa,Depression,I have been on this for a week. Day 1. Blurred vision and feeling like I'm in the matrix zoned out after 2 hours and severe nausea. I wanted to quit. But it calmed me and I felt unbothered by things what would normally make me cry. I take it at night and wake up with SEVERE anxiety as I had before taking it but I can feel my body trying to compress it. I pray and hope it gives me the happy energetic feeling I need. Right now it's keeping me calm but I still can't get out of the bed,6,27,1,0,"[0.5503395795822144, 0.026581551879644394, 0.42307883501052856]","[('a week', 'DATE'), ('Day 1', 'DATE'), ('2 hours', 'TIME'), ('night', 'TIME')]",[],[],
172784,Clonazepam,Anxiety,It is wonderful. I only wish I knew about it sooner.,9,75,0,2,"[0.2744474411010742, 0.19962841272354126, 0.5259242057800293]",[],[],[],
132215,Ativan,Anxiety,This stuff is amazing and has been a godsend for my anxiety and panic. Don't pass this one and give it try it's great.,10,51,0,2,"[0.27780064940452576, 0.10196428745985031, 0.6202350854873657]",[],[],[],
146855,Alprazolam,Anxiety,Im not sure if its doing anything. No side effects. O.5 mg 2x daily.,5,3,0,2,"[0.40901023149490356, 0.04562196135520935, 0.5453677773475647]","[('2x', 'CARDINAL'), ('daily', 'DATE')]",[],[],
146729,Alprazolam,Anxiety,This medication is only one for stress panic attacks and more. Others do not work as well. Especially if you're going to work or sleep it makes you relax. But only take it how doctor prescribes for you.,10,1,0,2,"[0.43945741653442383, 0.03540992736816406, 0.5251325964927673]",[],[],[],
46936,Emsam,Depression,"I lived in a world of gray with a circle of awareness as little as two feet. I was the quintessential invisible man. I tried all the antidepressants for over 50 years. Everything was totally useless and with horrible side effects to the extent that one wonders why anyone would prescribe it. The first thing that actually worked was Nardil which opened me to a world of light and color that I didn't know existed, but it had its problems and became ineffective after a time. 6 years ago my doctor finally gave up and gave me this. She started me on the low dose patch which didn't seem to do much but the fog did lift . I seem to have few if any side effects. Emsam is worth trying.",9,78,0,2,"[0.4301970601081848, 0.03071713075041771, 0.5390857458114624]","[('as little as two feet', 'CARDINAL'), ('50 years', 'DATE'), ('first', 'ORDINAL'), ('Nardil', 'ORG'), ('6 years ago', 'DATE'), ('Emsam', 'PERSON')]",[],[],
82847,Paxil,Anxiety,"So far I have been on it 5 days and I am experiencing the worsening of my anxiety symptoms. It's like I can sit still and am in a constant state of panic that even my Xanax is not helping. I am praying that this passes quickly and I start to feel better. I am taking 10mg every morning currently. Supposed to do a checkin with my psychiatrist Tuesday so hopefully the side effects have lessened some by then. I am so amped up with anxiety I am hardly eating and walking about 16,000+ steps a day mainly from pacing. As a stay at home mom of 3 busy kids and a husband who travels frequently I hope relief comes soon!",6,21,0,2,"[0.4558243453502655, 0.028427965939044952, 0.5157477259635925]","[('5 days', 'DATE'), ('Xanax', 'ORG'), ('10mg every morning', 'TIME'), ('Tuesday', 'DATE'), ('about 16,000', 'CARDINAL'), ('3', 'CARDINAL')]",[],[],
19017,Chlordiazepoxide,Anxiety,"I have had these before and worked wonders for my anxiety. Recently I ran out of my usual benzodiazepine scripts early so I had to go to the ER and they gave me a 45 day supply which is cool because they only ever give maybe two days supply. But anyhow the Librium 25 mg still works great, I took two of them in the morning and was very impressed on how long it worked. Only had to take one more in the evening. And I have a VERY VERY High tolerance for benzo's.",10,10,0,2,"[0.1715063750743866, 0.029392465949058533, 0.7991011738777161]","[('ER', 'ORG'), ('45 day', 'DATE'), ('two days', 'DATE'), ('25', 'CARDINAL'), ('two', 'CARDINAL'), ('one', 'CARDINAL')]",[],[],
7810,Xanax,Anxiety,Completely takes away my anxiety but distorts my memory a bit.,10,14,0,2,"[0.3594236671924591, 0.1836043745279312, 0.4569719731807709]",[],[],[],
64217,Sertraline,Depression,"My story; I hope it gives strength & even though you feel like shit now with the RIGHT TREATMENT & DOSE YOU WILL GET BETTER. In a nutshell; abusive relationship, court case & bullying at work which resulted in me resigning. My ""genious"" GP thought it would be good for me to stop immediately my antidepressants (for anxiety). I got discontinuation syndrome. I fell into a deep depression & felt mentally unstable reporting to A&E twice. I was terrified & spent weeks just lying on the floor to stop me topping myself (totally out of character). Sertraline was given to me 50mgs increasing by 25mgs every 6 weeks until I reached 200mgs. 252 days of hell... but within 2 days on 200mg I immediately felt a change & hope - at last I was in recovery :)",9,24,1,0,"[0.73330157995224, 0.02442653849720955, 0.24227187037467957]","[('the RIGHT TREATMENT & DOSE', 'ORG'), ('GP', 'WORK_OF_ART'), ('A&E', 'ORG'), ('weeks', 'DATE'), ('Sertraline', 'PERSON'), ('50mgs', 'CARDINAL'), ('25mgs', 'CARDINAL'), ('6 weeks', 'DATE'), ('200mgs', 'CARDINAL'), ('252 days', 'DATE'), ('2 days', 'DATE'), ('200', 'CARDINAL')]",[],[],
224976,Bupropion,Depression,"this med was added to a low dose of SSRI and it did the trick to practically eliminate my depression and cover what the SSRI could not do. it gave me more energy, increased my mood, did not make me anxious or irritable which I was concerned about initially. Lost 3 lbs in the first month b/c my energy was back up to normal levels. (I take 150 mg of the WB XL) Research also shows that a SSRI + WB is an excellent treatment. all three neurotransmitters needed for depression treatment are raised (serotonin, norepinephrine and dopamine). I'm a person in recovery as well so I do think the dopamine from the WB can help folks like me since that is what is often raised when we drink or drug. WB is the only drug on the market that targets dopamine.",9,9,0,2,"[0.2677251398563385, 0.029387513175606728, 0.7028873562812805]","[('3', 'CARDINAL'), ('the first month', 'DATE'), ('150', 'CARDINAL'), ('three', 'CARDINAL'), ('WB', 'ORG'), ('WB', 'ORG')]",[],[],
93994,Trintellix,Depression,This greatly helps my depression and anxiety so far of been on them a month and its good. Anyone dealing with the same symptoms should give it a shot.,9,51,1,0,"[0.5231205821037292, 0.034381091594696045, 0.4424983859062195]",[],[],[],
225261,Bupropion,Depression,this medicine helps my depression and also my add. I am sometimes not able to focus and this medicine makes it easy to focus.,10,4,0,2,"[0.25978878140449524, 0.05157876014709473, 0.6886324882507324]",[],[],[],
32143,Wellbutrin Xl,Depression,"I was given this to combat the extreme loss in libido I get from taking SSRIs (Lexapro) it fixed the problem and made me function quite normally once again, but made me have big waves of depression. Denitely not the medicine for me, but if you're looking to recover sexual functioning back, this is worth a shot.",3,33,0,2,"[0.3721294701099396, 0.0367463044822216, 0.5911241769790649]",[],[],[],
132299,Ativan,Anxiety,"I was in the E.R. for my usual anxiety waiting to be sent to a Mental health treatment facility. I lay there for seven hours. I tired but I could not sleep. It's like the voices around me were getting louder and louder. I eventually exploded. It took three security people and nurse stuck me in my thigh from a distance with Ativan, it was great. The Anxiety demons went away and I felt normal. I was later prescribed Ativan. I've tried many medicines in my twenty seven year battle with Depression and Social anxiety and anxiety and O.C.D. and P.D.S.D. Nothing works like Ativan.",10,131,1,0,"[0.6801536679267883, 0.02257991023361683, 0.2972663938999176]","[('E.R.', 'GPE'), ('Mental', 'NORP'), ('seven hours', 'TIME'), ('three', 'CARDINAL'), ('Ativan', 'PERSON'), ('Ativan', 'PERSON'), ('twenty seven year', 'DATE'), ('Depression and Social anxiety', 'ORG'), ('O.C.D.', 'ORG'), ('Ativan', 'PERSON')]",['depression and social anxiety'],"[{'symptom': 'depression and social anxiety', 'cluster': 1}]",1.0
204369,Buspar,Anxiety,My anxiety was extremely bad and I had tried lexapro but the side effects for me were horrible; so my doctor started new on BuSpar. I've been on it now going on two weeks and I can say I do feel a slight difference. My anxiety is still there but not as bad... I'm still having attacks off and on but I'm going to stick with this and give it some more time. The only side effect I have is the dizziness but I've learned if I eat even just a piece of toast that it helps with that. Other than that no side effects. I say if your suffering give this a try and stick with it.,8,83,1,0,"[0.6017811894416809, 0.02694723755121231, 0.3712715804576874]","[('BuSpar', 'ORG'), ('two weeks', 'DATE')]",[],[],
72117,Tramadol,Anxiety,"Its hard to believe something like this can exist yet when you go to a doctor with cut up arms & hearing voices, scared out of your mind, obsessed about an idea as irrational as the empty tight feeling in your chest they give you a box of antidepressants. I have always been socially awkward & use to cry allot as a kid, the day dreamer who enjoyed being alone except I didn't like being alone. Tramadol gives me around 6 hours of bliss, 6 hours of clear thoughts of what is in-front of me, its amazing. a cure to unhappiness, its a shame its difficult to get, I have been on it for a year and a half, 1 50mg pill every 3 days gives me the motivation to wake up.",9,146,0,2,"[0.4104873538017273, 0.035185445100069046, 0.5543271899223328]","[('the day', 'DATE'), ('Tramadol', 'PERSON'), ('around 6 hours', 'TIME'), ('6 hours', 'TIME'), ('a year and a half', 'DATE'), ('1 50', 'CARDINAL'), ('3 days', 'DATE')]",[],[],
142091,Escitalopram,Anxiety,not as effective as diazipam but as you probly know diazipam is for short term use only as it is very addictive unfortunatly.,5,2,0,2,"[0.1853591948747635, 0.06460796296596527, 0.7500328421592712]",[],[],[],
184019,Hydroxyzine,Anxiety,"Only giving this drug a 5/10 because it has only been about a week and most medications work well for the first week. However, at the moment things are going much better for me! I was at a point where I was crying and snapping at people almost constantly. I'm now taking 25mg of vistaril in the morning and 0.5mg klonopin before bed. The vistaril doesn't make me tired at all, just strangely calm (not in a tranquilized way) and the klonopin helps me actually sleep. For now, this seems to be a great medication and a great combination as well.",5,28,0,2,"[0.18462423980236053, 0.032436780631542206, 0.7829388976097107]","[('5/10', 'CARDINAL'), ('about a week', 'DATE'), ('the first week', 'DATE'), ('25', 'CARDINAL'), ('the morning', 'TIME'), ('0.5', 'CARDINAL')]",[],[],
115190,Diazepam,Anxiety,"Anxiety can really have a detrimental effect on ones life but it's just not taken seriously. Nor by the ""pull yourself together brigade"" or even to some GP's. 3 years ago I became seriously depressed and I visited 5 GP's before I felt I was being taken seriously. Anyway my point is I'm now much better mainly through Valium (3x5mg a day). Anxiety ruins peoples lives.",7,36,1,0,"[0.5839641690254211, 0.03371408209204674, 0.38232171535491943]","[('GP', 'ORG'), ('3 years ago', 'DATE'), ('5', 'CARDINAL'), ('GP', 'ORG'), ('Valium', 'PERSON')]",[],[],
231807,Trazodone,Anxiety,"I have been prescribed trazodone for generalized anxiety disorder with insomnia. I started with 50 mg only at bedtime about for a week and now at 100 mg in a single dose at bedtime. It helped me a lot with the anxiety (it calmed me down) and also it improved considerably my sleep at night. Although the sedating activity is immediate, the anxyolytic activity takes some time to show effect and requires increasing dose. I have noticed no major side effects, except from orthostatic hypotension and some headaches mainly at the beginning of the treatment. It works well as a sleep aid, but care must be taken when you increase the dose (should be done gradually increasing the dose by 25 mg). The dose of 100 mg at bedtime works fine for me. I will continue on this dose and see how things go on.",9,127,0,2,"[0.3718501329421997, 0.02666466124355793, 0.6014852523803711]","[('50', 'CARDINAL'), ('a week and now', 'DATE'), ('100', 'CARDINAL'), ('night', 'TIME'), ('25', 'CARDINAL'), ('100', 'CARDINAL')]",[],[],
186002,Desvenlafaxine,Depression,Have been using it for 11 months at 400mg along with 30 mg of mirtazipine (California rocket fuel)along with 50 mg of paroxetine. Result not satisfactory. I though feel some relief in anxiety and panic disorder .,1,0,1,0,"[0.7152590155601501, 0.023354191333055496, 0.2613866925239563]","[('11 months', 'DATE'), ('400', 'CARDINAL'), ('30', 'CARDINAL'), ('California', 'GPE'), ('50', 'CARDINAL')]",[],[],
30305,Klonopin,Anxiety,Great for panic attacks. And helps to stop my mind from racing at bedtime. Been on it for almost 6 yrs.,10,39,0,2,"[0.439950168132782, 0.04248868674039841, 0.517561137676239]","[('almost 6', 'CARDINAL')]",[],[],
161747,Remeron,Depression,"About 2 years ago, I was prescribed Remeron. I immediately got my appetite back. But then unfortunately about a week later my legs, ankles, feet, hands, and wrists were terribly swollen. So much that it hurt to walk. The doctor told me to stop taking it and the swelling went away.",1,43,1,0,"[0.5954509973526001, 0.03338756784796715, 0.37116146087646484]","[('About 2 years ago', 'DATE'), ('Remeron', 'PERSON'), ('unfortunately about a week later', 'DATE')]",[],[],
160688,Buspirone,Anxiety,"I felt compelled to update my expirience with Buspirone after first reviewing this medication over 4 weeks ago now. My initial review was a positive one, after only 3 days the mental fog had disappeared but the anxiety still remained. Unfortunately this has remained the case up till now, therefore I'm going to try some Prozac with this to help with the depression it causes.",4,7,1,0,"[0.5227660536766052, 0.026391107589006424, 0.45084282755851746]","[('first', 'ORDINAL'), ('4 weeks ago', 'DATE'), ('only 3 days', 'DATE'), ('Prozac', 'PERSON')]",[],[],
176359,Lorazepam,Anxiety,Not really any thing happening just Giving me a headache,3,4,0,2,"[0.40102511644363403, 0.1755615919828415, 0.4234132766723633]",[],[],[],
163633,Mirtazapine,Depression,Mirtazapine made me so very tired. Helped me with sleep but it didn't help me with depression.,3,18,1,0,"[0.530335009098053, 0.04771542549133301, 0.421949565410614]","[('Mirtazapine', 'ORG')]",[],[],
160401,Buspirone,Anxiety,"I take 10mg twice a day, with food. Pamphlet says to take either with or without food, but be consistent. Only frequent side effect is tiredness, but I was always tired anyway. Infrequently I will get dizzy and nauseated for about 40 minutes after taking depending on how much caffeine I have had or how long after a meal I wait to take it. I noticed results after the first few doses, though I was warned that it may take longer. My mood has noticeably improved as well as my ability to handle day-to-day tasks like talking on the phone. I still have situational based anxiety, but that is more manageable than general anxiety. I have noticed that if I am a few hours late for a dose I get irritable for the next few doses.",8,14,1,0,"[0.5672206282615662, 0.028452489525079727, 0.4043269157409668]","[('10', 'CARDINAL'), ('about 40 minutes', 'TIME'), ('first', 'ORDINAL'), ('a few hours', 'TIME')]",[],[],
226051,Bupropion,Depression,"This is worth it. Yes, there are a few side effects but it has made my life better. I take the generic and it gets a lot of bad reviews but I don't know the difference. It's working for me. I feel like getting out of bed and am more of a joy to be around and 15 lbs thinner.",9,15,0,2,"[0.1322203427553177, 0.0346255786716938, 0.833154022693634]","[('15', 'CARDINAL')]",[],[],
121008,Venlafaxine,Depression,2 weeks now and no improvement. Fingers crossed going forward! Feel tired and no energy...,5,1,0,2,"[0.36197999119758606, 0.07388339936733246, 0.5641366243362427]","[('2 weeks', 'DATE'), ('Fingers', 'PERSON')]",[],[],
118861,Zoloft,Depression,I am in my first week and it is awful. Have not stopped crying and feeling sick and no appetite.,3,15,1,0,"[0.6252228617668152, 0.03455234318971634, 0.3402247428894043]","[('my first week', 'DATE')]",[],[],
97224,St. John'S Wort,Depression,"Started taking st johns wort 2 weeks ago, i struggle to deal with life changes very well and have very bad anxiety and panic attacks that make leaving the house, being in a car and going to shops very diffucult and sometimes impossible. This then leads to a bout of depressive feelings. I have always said I will never get stuck on anti depressents but have found st johns wort to be great for lifting my mood. Anxiety is still bad at the minute but I put that down to recently seperating from my partner so hope that will ease on its own with time. The only thing I found was that after missing my tablets for two days I collapsed at home whilst on my own with my little boy which was frightening. I had no dizziness but recall feeling very sick.",10,62,1,0,"[0.7449365854263306, 0.024173423647880554, 0.2308899611234665]","[('johns wort', 'ORG'), ('2 weeks ago', 'DATE'), ('johns wort', 'ORG'), ('the minute', 'TIME'), ('two days', 'DATE')]",[],[],
82848,Paxil,Anxiety,I was on 40mg for months and I noticed absolutely nothing.,1,8,0,2,"[0.3400651812553406, 0.19607923924922943, 0.4638555645942688]","[('40', 'CARDINAL'), ('months', 'DATE')]",[],[],
171620,Wellbutrin,Depression,"I have been on Wellbutrin for 2 weeks now. I am not sure if it just isn't working or if it is actually making things worse. Crying, sleepless, anxious, restless. Don't know whether I should quit taking it or not. Doctor is on vacation this week, will see him the following week. Was on Effexor for about 3 years. It worked great for me, but somehow I decided I didn't need it anymore, within a month I realized I was wrong. Tried going back on it but it caused horrible side effects.",1,17,1,0,"[0.6072840690612793, 0.027897289022803307, 0.36481863260269165]","[('Wellbutrin', 'GPE'), ('2 weeks', 'DATE'), ('this week', 'DATE'), ('the following week', 'DATE'), ('Effexor', 'PERSON'), ('about 3 years', 'DATE'), ('a month', 'DATE')]",[],[],
163645,Mirtazapine,Depression,"So far I have been using the 15mg for about ten days. I was transitioned over from being on Lexapro 20mg and I was on that for 5rys or so. I am diagnosed BPD with PTSD. I am 38 yrs old and I weigh about 48kg. I have noticed my moods have leveled out nicely, however I haven't put food down easily. I always feel like I need some sort of food to make me feel relaxed, but I am not sure which one will do that so I just keep eating! I do have the restless legs and notice it at night when I am in bed. It's so annoying so I get up and eat something! Good thing I have a home gym! I hope this helps anyone out there. I am also getting counseling and we are working on DBT.",8,23,0,2,"[0.16873545944690704, 0.029887238517403603, 0.8013773560523987]","[('15', 'CARDINAL'), ('about ten days', 'DATE'), ('20', 'CARDINAL'), ('5rys', 'ORG'), ('BPD', 'ORG'), ('about 48kg', 'QUANTITY'), ('night', 'TIME'), ('DBT', 'ORG')]",[],[],
45732,Fluoxetine,Depression,"I suffer frequent depression when negative events occur in my life. Prozac is a miracle that enables me to pick myself up before my bouts of depression become obvious to others eg. work, friends etc. Totally recommend use of this medicine to combat thoughts of hopelessness. I am now able to manage my life when I suspect a period of depression is looming. Thanks to the designer of this medicine.",9,29,1,0,"[0.5801662802696228, 0.03190823271870613, 0.38792547583580017]","[('Prozac', 'PERSON')]",[],[],
160438,Buspirone,Anxiety,"Buspirone caused me to have horrible nightmares, could not take it.",1,12,1,0,"[0.46661195158958435, 0.1324966698884964, 0.40089139342308044]",[],[],[],
64792,Sertraline,Depression,"I have been suffering from depression after losing the love of my life.. The situation was unreal I could not understand my thoughts , I failed Uni , and couldn't even concentrate in any activities . I had to seek for help to continue to have a life , my Dr. Prescribed Zoloft same day I was the old me , I could not believe I was scared to admit I was not weak but I was sick , best decision I ever made , I got my life back , using for 3 weeks only .do yourself a favour ask your Doctors about it . Good Luck",10,34,1,0,"[0.5168389678001404, 0.02982814610004425, 0.4533328413963318]","[('Prescribed Zoloft', 'PERSON'), ('3 weeks', 'DATE'), ('Good Luck', 'PERSON')]",[],[],
140500,Escitalopram,Anxiety,"I have been taking lexapro for 3 months now and I have definitely seen a noticeable difference as have my coworkers. I am taking a very small dose, only 5mg, and I am 5'5 120lbs. I was prescribed it after talking to my doctor about the anger and anxiety I had been feeling. I would get so angry about small things and even though I could tell I was being ridiculous I couldn't stop myself. I felt like it was affecting my relationship and productivity at work. Although it has not completely gone away and I still feel like I struggle from depression, I have been told by people that I seem happier and I haven't felt such anxiety that I can't focus on anything else in awhile.",7,11,1,0,"[0.6169144511222839, 0.026795649901032448, 0.35628992319107056]","[('3 months', 'DATE'), ('only 5', 'CARDINAL')]",[],[],
173184,Clonazepam,Anxiety,"I take about 2-4 mg a day of Klonopin. It makes me tired sometimes, but it works better than the anti-anxiety (depression) pills like Paxil and Prozac. I'm a recovering heroin addict and doctors hate to treat you like a regular patient. I've been clean now for 4 years but my addiction will follow me for the rest of my life. If that's the penance for staying clean, I'll take it.",6,2,0,2,"[0.4558728039264679, 0.02853824943304062, 0.5155889987945557]","[('about 2-4', 'CARDINAL'), ('Klonopin', 'GPE'), ('Paxil', 'GPE'), ('Prozac', 'PERSON'), ('4 years', 'DATE')]",[],[],
132718,Prochlorperazine,Anxiety,Went to the ER for a headache along with depression and was given compazine threw an IV an has been feeling detached from reality every since last year of november anybody else feels this way after taking this medicine and what do I need to do to get back to NORMAL all I do is cry and wonder why the doctors didnt warn me before taking this,1,14,1,0,"[0.6424430012702942, 0.029923709109425545, 0.3276333212852478]","[('last year of november', 'DATE'), ('NORMAL', 'ORG')]",[],[],
114877,Diazepam,Anxiety,"This medication is amazing for me. I have severe anxiety. It was affecting me at work, at home. I was having anxiety attacks and felt like I couldn't breathe constantly. It was terrible plain and simple. I was lucky to find a psychiatrist who had an immediate opening and was accepting new patients. She started me off on 5mg of diazepam. I took it and with in 30 min I started to feel relief from the anxiety. I take it once in the morning, once in the afternoon and take 2 pills before bed and it's helped me so much. I love it. I don't abuse it and don't recommend anyone to abuse it. You can build a tolerance to it so your doctor might adjust your milligrams. This is a quick fix for anxiety but will not help in the long run.",10,21,0,2,"[0.39238619804382324, 0.030270656570792198, 0.5773431062698364]","[('5', 'CARDINAL'), ('30', 'CARDINAL'), ('the afternoon', 'TIME'), ('2', 'CARDINAL')]",[],[],
147414,Alprazolam,Anxiety,Effectively and rapidly eliminates symptoms of my anxiety. Also works well in calming my thoughts down. Only downside of this medication that I can conjure up is a propensity to make me lethargic...but this is only a significant problem if I'm not engaged in some sort of physical or mental diversion.,8,3,0,2,"[0.33480551838874817, 0.036652494221925735, 0.6285420060157776]",[],[],[],
45466,Fluoxetine,Depression,"I'm on week one and I feel a difference already. Been depressed for years on and off. Finally felt strong enough to share my story with someone and was diagnosed severe depression. I always thought the way out of depression is to fix was is bothering you and everything will be fine. 6 Years later, I missed out on fun, laughter and family. Won't let time fly by anymore. I hope I continue to want to go outside, meet people and lose weight. I will keep you posted.",10,130,0,2,"[0.3936271369457245, 0.033514972776174545, 0.5728577971458435]","[('week one', 'DATE'), ('years', 'DATE'), ('6 Years later', 'DATE')]",[],[],
225092,Bupropion,Depression,"Bupropion (Wellbutrin xl) 150 mg 'I was on Celexa for Anxiety/ Depression/ PTSD and lost interest in everything except drinking lots of booze. I helped relax me but I lost all sexual desires and functions. Ugggh. Two days ago my therapist finally switched me over to Bupropion. Side effects for the last two days include, slight head aches, dry mouth, ear ringing racing heart at times and worst is the insomnia. I have woke up like 4-5 times in the last two nights and feel wide awake in bed even though I take pill in the AM. I do feel quit a bit more energy and it feels like things are clicking better. I actually wake up with huge erections. I guess that's a good sign of great things to come. Hope side effects end and will continue using drug.",7,2,0,2,"[0.2282884567975998, 0.028696902096271515, 0.7430145740509033]","[('150', 'CARDINAL'), ('Celexa', 'ORG'), ('Ugggh', 'PERSON'), ('Two days ago', 'DATE'), ('the last two days', 'DATE'), ('4', 'CARDINAL'), ('the last two nights', 'DATE')]",[],[],
201676,Zoloft,Depression,"I have tried to battle my way through significant anxiety at work, and an increase in depressive symptoms for several years. I came to the decision that I was unable to keep the momentum of fighting by myself and saw my GP. This took a lot of courage and fighting feelings of failure as although I work in the Mental health field and recommend this type of medication for clients I was not transferring this to myself. I have taken for 5 weeks with very positive results in terms of mood and anxiety levels gradually improving, it's not perfect but I wouldn't expect that. I am taking 50mg daily. Side effects have been increased insomnia, but without so much anxiety, so it's bearable. I will continue to take for a considerable period.",9,124,0,2,"[0.4819665253162384, 0.02891879342496395, 0.4891147315502167]","[('several years', 'DATE'), ('GP', 'ORG'), ('Mental', 'NORP'), ('5 weeks', 'DATE'), ('50', 'CARDINAL')]",[],[],
172310,Clonazepam,Anxiety,Didn't notice anything good or bad doesn't seem to do anything to be honest so quit taking it.,7,3,0,2,"[0.3190985918045044, 0.17943508923053741, 0.5014663338661194]",[],[],[],
64694,Sertraline,Depression,"I just wish I had this done sooner. I could have saved my relationship. It's only been 5 days on the medication and there's already a dramatic difference in my thinking. I'm relaxed, I haven't been able to put an outfit together in almost a year. I didn't know I had a generalized anxiety disorder. I had somebody I truly care about and they're gone. Mental illness is very real. And this stuff is magical.",8,19,0,2,"[0.24321889877319336, 0.03597118332982063, 0.7208099365234375]","[('5 days', 'DATE'), ('almost a year', 'DATE')]",[],[],
28661,Lexapro,Depression,Lexapro is amazing except for the massive weight gain. I have gained thirty-five pounds in two years. I workout 4 days a week and eat healthy. I have to accept the fact that being mentally healthy comes at having a stomach.,7,10,0,2,"[0.15268151462078094, 0.043242909014225006, 0.8040755391120911]","[('thirty-five pounds', 'QUANTITY'), ('two years', 'DATE'), ('4 days', 'DATE')]",[],[],
